CO_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_PRESENCA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,TP_LINGUA,Q001,Q002,Q006,Q024,Q025,Q026,Q027,Q047,ATEND_ESPE1,ATEND_ESPE2,medias
23,15,0.12039685126248957,0.139650406469367,0.13219857456079034,0.00028730446216217956,0,0,0.0,0.0,0.0,0,0.2222951813887055,0.18855619585124958,0.2524973387864866,0.12476197654417708,0.12587116825359396,0.22373348315433422,0.21935618181459093,0.12273864535632727,0,0,0.0
25,17,0.1369895527853885,0.13962219426603986,0.13218485959299692,0.7726435296699281,0,1,370.0,480.3,434.9,1,0.15133005670379834,0.08138438580385862,0.13534397139641133,0.1316019218142661,0.1369688979555575,0.22369132497020866,0.2193157251229984,0.12272440983726483,0,0,428.3999999999999
23,19,0.12036562801268083,0.09045165514310666,0.13227488191046655,2.709966963633246e-05,2,1,459.3,592.6,559.9,0,0.2214335721585167,0.15158089803828004,0.1613944803919154,0.12473547091924736,0.12584926237676597,0.2238375775465142,0.21945968313053613,0.1228261465402873,0,0,537.2666666666668
31,20,0.13712794445428117,0.09038244959211729,0.13226116187292786,2.7094015626393732e-05,2,1,421.8,472.7,394.8,1,0.1446291972690949,0.12043469541077334,0.10217288916023008,0.12470897655414132,0.12582736412335085,0.029872138503833193,0.00014023932710292134,0.12281190417635637,0,0,429.76666666666665
26,22,0.12033442095330497,0.1524638577657165,0.09933134063588443,2.708836397524096e-05,2,0,0.0,0.0,0.0,1,0.15200147279817824,0.12035885492247941,0.1613425182282348,0.1317945567029497,0.1371674785128618,0.029860573603134842,0.0011594787222973676,0.1227976651150026,0,0,0.0
29,19,0.13710595825186744,0.09031334986001323,0.13224744468127955,4.1330877433897253e-05,0,1,464.6,520.0,521.3,0,0.13763317270055875,0.08185692470005006,0.13771940004642116,0.13176532748212405,0.1371359239974459,0.22379541563701214,0.21941922227450172,0.12278342935507737,0,0,501.9666666666667
26,18,0.12030323007177224,0.13119580463409417,0.13223373033463626,2.7082714681398364e-05,1,1,562.8,595.3,607.9,0,0.13960186422436452,0.18918175122270423,0.10213482176486487,0.12468249344168555,0.12580547348936974,0.22375326960770195,0.21937877633491196,0.21351683659659706,0,0,588.6666666666666
53,22,0.13708397909857284,0.1397959728573818,0.13222001883211296,2.70770677433914e-05,4,1,386.8,539.5,552.9,0,0.09189862504814551,0.12028310989106186,0.16129058951300204,0.13173611122325882,0.13710438399652652,0.02457097667584989,0.032856991948633923,0.12276919689543264,0,0,493.0666666666666
41,18,0.13706200699100773,0.13115688567692,0.13220631017282503,4.131772729790174e-05,0,1,531.7,609.1,585.0,1,0.0918607911144081,0.1202074601364134,0.10615564342742113,0.1246560215747128,0.13707285850009135,0.22371113944961352,0.21933834530351962,0.12275496773492088,0,0,575.2666666666668
23,18,0.1202720553555059,0.13976774265284678,0.13219260435588817,4.130458552713268e-05,0,1,428.3,527.4,422.0,1,0.14453914172907678,0.12013190547887952,0.16123869421393092,0.13170690791773382,0.13704134749813732,0.2236690251537834,0.21929792917208354,0.12274074187239511,0,0,459.23333333333335
21,20,0.1202408967919423,0.13111798980335032,0.13217890138041852,2.707142315974675e-05,3,1,528.7,489.4,585.0,0,0.1444491982681377,0.1881625503484286,0.1060677662391534,0.12462956094606184,0.12578359047084664,0.024559828319826366,0.0001400880441179128,0.06146432428359745,0,0,534.3666666666667
31,29,0.12020975436853076,0.09024435570427601,0.1321652012455325,2.7065780928992322e-05,10,1,442.8,583.8,519.2,0,0.09182298831971082,0.08181483887758216,0.10209678272510142,0.13167771755693647,0.13700985098067048,0.02454869007569039,0.034656747476849444,0.12272651930670886,0,0,515.2666666666667
15,32,0.1370400419257848,0.15373811539142931,0.13215150395034692,2.7060141049657253e-05,4,0,0.0,0.0,0.0,1,0.14435936667717494,0.13173528033038384,0.10205877200926929,0.12460311154857752,0.13697836893770618,0.22362692671125492,0.21925752793236872,0.12271230003671618,0,0,0.0
21,20,0.1370180838995189,0.1397395238475464,0.13213780949397902,4.129145211361054e-05,0,1,470.3,390.2,419.0,0,0.0917852166256262,0.08177279630878587,0.13734208662163647,0.13164854013226177,0.13694690135926885,0.22358484411307816,0.21921714157614614,0.12269808406127171,0,0,426.5
26,17,0.12017862807273363,0.13971131643457757,0.13212411787554632,4.1278327049365915e-05,0,1,454.5,415.5,479.1,1,0.14426964674760553,0.1200564457392571,0.10202078958574518,0.12457667337511082,0.12576171506380823,0.22354277735030995,0.2191767700951929,0.12268387137923056,0,0,449.7
26,15,0.13699613290882687,0.13107911699285424,0.13211042909416673,0.7727767203379599,0,1,417.4,570.3,507.4,0,0.13954082274459872,0.18891529805196802,0.0942168300979067,0.12455024641851874,0.125739847264284,0.2235007264140138,0.2191364134812921,0.1226696619894484,0,0,498.3666666666666
43,23,0.12014751789202623,0.1313366513387366,0.13220033788634594,2.7054503520271907e-05,1,1,418.8,509.2,365.4,1,0.09174747599379,0.08173079692701453,0.10198283542295286,0.1316193756351124,0.13691544823539212,0.22364676727795701,0.21928016598249217,0.12277126364990126,0,0,431.1333333333334
17,18,0.13713436835125697,0.1530487068022301,0.13218664404566993,4.126521032643952e-05,0,1,378.0,479.3,435.5,1,0.13991689755983275,0.1877705450352027,0.1257566964480026,0.12473591974907684,0.12589183964132428,0.22360471260189874,0.21923980519361264,0.12275704743132207,0,0,430.93333333333334
35,17,0.13711240576824107,0.13129773677537698,0.13217295304162582,4.12521019368822e-05,0,1,475.3,397.5,499.5,1,0.15188131353114412,0.15152859269044075,0.1255066831349847,0.1247094702325906,0.1258699568254645,0.2235626737388414,0.21919945925964252,0.12274283450467725,0,0,457.43333333333334
52,18,0.13709045021887867,0.13968312040704284,0.13215926487333238,4.123900187275489e-05,0,1,492.8,546.6,527.3,1,0.09170976638590107,0.1514763234276983,0.1369668350188451,0.13159022405689863,0.1368840095561188,0.22352065067986793,0.21915912817238223,0.12272862486882351,0,0,522.2333333333333
35,43,0.13706850169979143,0.0901754668831277,0.1321455795399086,2.7048868339367874e-05,10,0,0.0,0.0,0.0,0,0.06596391870986144,0.07369234315802135,0.16118683229877687,0.13156108538903838,0.13685258531150077,0.02453756192969053,0.0003853460442056533,0.12271441852261807,0,0,0.0
15,17,0.13704656020760322,0.1396549357580503,0.13213189704047396,4.122591012612862e-05,0,1,577.1,519.6,568.5,0,0.09167208776372116,0.19005606415878665,0.10194490948936308,0.1315319596229571,0.1368211754915991,0.22347864341606793,0.21911881192363822,0.21326681688161275,0,0,555.0666666666667
41,18,0.13702462573894003,0.1396267624807136,0.0990860780664131,2.7043235505477958e-05,1,0,0.0,0.0,0.0,0,0.09163444008907487,0.08168884066575836,0.10190701175349343,0.13150284675008794,0.13678978008648401,0.22343665193853765,0.219078510505223,0.12270021546491869,0,0,0.0
29,20,0.13700269829043005,0.09010668315552807,0.1321182173741482,4.121282668908447e-05,0,1,406.8,431.3,542.2,0,0.20256235378978285,0.08164692745864408,0.16113500373533676,0.13147374676187149,0.13675839908623474,0.02984901765359803,0.0040110388265485976,0.12268601569458366,0,0,460.1000000000001
31,17,0.13698077785870358,0.13125884526566864,0.1321045405400515,0.7729097550450219,0,1,426.4,501.1,543.8,1,0.14418003827136477,0.1514240902127232,0.16108320849144883,0.13144465964975605,0.13672703248093976,0.22339467623838014,0.21903822390895503,0.12267181921047181,0,0,490.43333333333334
35,16,0.12011642381389681,0.13151609760642502,0.13219437549082885,0.7730426340648903,0,1,474.3,533.5,458.9,0,0.13985577178545097,0.18978913148440632,0.1692688854881871,0.15224116240892993,0.12584808161572772,0.22354054500693038,0.21918180945337332,0.21301738200806702,0,0,488.8999999999999
24,18,0.13711883884448844,0.13959860056815193,0.1322841918460875,2.70376050171362e-05,1,1,408.5,547.3,458.5,1,0.06586546509984673,0.08160505723943451,0.16135278329591815,0.13163677540740926,0.13692498546592463,0.22368635898908873,0.2193253422089885,0.12277332657837527,0,0,471.43333333333334
31,17,0.13709690684851206,0.13177319763673692,0.132270502081848,4.1199751553713567e-05,0,1,623.9,628.1,630.5,0,0.14023138061873244,0.18738016968169918,0.17390984143518048,0.12468303193065451,0.12599997595428275,0.2236443600482346,0.21928503246037445,0.2139367542253473,0,0,627.5
29,21,0.13707498186740721,0.13957045001349008,0.1322568151507551,2.7031976872877843e-05,1,1,458.2,416.2,507.3,0,0.14017017093710052,0.15171660172936824,0.10186914218390833,0.12465660483613762,0.12597808575693142,0.22360237687570816,0.21924473752607448,0.21368711973967014,0,0,460.56666666666666
29,20,0.12034407803800706,0.13954231080985832,0.13224313105192936,2.7026351071239366e-05,2,1,387.2,490.0,543.2,1,0.09159682332384947,0.07352371079381535,0.16130095137067052,0.131607665107673,0.13689359505201681,0.2235604094626309,0.21920445739792346,0.12275912327821581,0,0,473.4666666666667
51,19,0.12031294920250836,0.09003800428117173,0.13222944978449178,2.702072761075846e-05,1,1,392.6,481.2,536.6,1,0.09155923742999479,0.08156322994202835,0.16124915273503446,0.13157856768005688,0.12595620316430386,0.22351845780013088,0.2191641920677622,0.12274492326395574,0,0,470.1333333333334
27,24,0.12028183646674355,0.08996943002048538,0.1322157713475636,0.0002866702359763911,0,0,0.0,0.0,0.0,1,0.0915216823695231,0.13164774858265602,0.16119738735694938,0.13154948311602505,0.13686221902748047,0.029837470644834545,0.00013993708717382022,0.12273072653445494,0,0,0.0
42,18,0.13705306389780897,0.13173419994581156,0.1322020957402666,4.1186684712117085e-05,0,1,422.7,475.6,520.3,1,0.14010901466705816,0.08152144550045969,0.10183130074921891,0.12463018894191509,0.12593432817243788,0.22347652187934286,0.21912394152743755,0.12271653308857378,0,0,472.8666666666666
23,18,0.12025073981822577,0.13169522533044298,0.13218842296172276,2.701510648997403e-05,2,1,404.4,545.6,499.4,1,0.14471127350521248,0.11998108073879303,0.1611456552043958,0.13152041140704912,0.13683085738242376,0.22343460169140825,0.21908370576880232,0.12270234292517315,0,0,483.1333333333334
23,18,0.12021965924448108,0.13951418295039253,0.13217475301105455,4.11736261564062e-05,0,0,0.0,0.0,0.0,1,0.09148415810450894,0.11990581029918275,0.16109395624539535,0.13149135254460834,0.13679951010696387,0.22339269722747512,0.21904348478371533,0.12268815604311452,0,0,0.0
52,20,0.13703115293635448,0.13948606642823405,0.1321610858873847,2.7009487707426197e-05,1,1,437.3,546.4,516.1,1,0.15176134408917638,0.11983063424256885,0.10179348741808292,0.13146230652018936,0.13676817719122705,0.22335080847869818,0.21900327856404136,0.12267397244125981,0,0,499.9333333333334
31,16,0.13700924897968308,0.13165627377015596,0.13214742158983636,0.7731753576707002,0,1,434.8,354.2,451.5,0,0.20217281080172558,0.18699141414294046,0.10175570215920464,0.12460378424086807,0.12591246077737409,0.22330893543623873,0.21896308710165122,0.12265979211847156,0,0,413.5
28,20,0.13714717302491566,0.08990096013462504,0.13223714066131473,4.116057587870211e-05,0,1,423.4,529.3,522.0,1,0.09144666459708906,0.11975555239153966,0.1610422904480107,0.1314332733252865,0.1367368586253486,0.22345451951581957,0.21910639662695366,0.12276119528628034,0,0,491.5666666666666
52,17,0.1201885947330484,0.08983259438547324,0.13222347132694826,2.7003871261656302e-05,1,0,0.0,0.0,0.0,0,0.15164156402280765,0.15166432171498873,0.10849387267753936,0.13140425295140148,0.13670555439947282,0.029825932566472275,0.08884242607033871,0.12274700816097277,0,0,0.0
42,47,0.13712525752906637,0.1319130282722937,0.13220980481828398,0.0002860388037385576,0,1,509.4,584.7,634.6,1,0.09140920180946223,0.08147970384889774,0.10835074091938958,0.15356785855539484,0.1260642120862669,0.02981440340815512,0.08868206068032006,0.09555080462698595,0,0,576.2333333333332
33,58,0.1371033490360916,0.1394579612365298,0.13219614113444578,0.0002854101470270443,0,0,0.0,0.0,0.0,1,0.06576730494321506,0.07335584844040481,0.10820798632002279,0.12478921025564442,0.12604232973735416,0.029802883159543006,0.03282120001840665,0.12273282431440923,0,0,0.0
41,17,0.12015754627147954,0.13187403535823153,0.13218248027455795,4.1147533871135984e-05,0,1,608.9,491.9,558.1,0,0.09137176970388915,0.11968056456912793,0.1252576619382883,0.12476278306160468,0.12602045498384196,0.024526443868100274,0.0738851975805671,0.1227186437454532,0,0,552.9666666666667
29,16,0.13708144754263535,0.13942986736843216,0.13216882223774515,0.7733079261349488,0,1,476.2,530.6,547.9,0,0.0656694369299067,0.07318875083575696,0.1609906577803454,0.13137524539004355,0.1366742645037531,0.22341264273180236,0.2190662009937438,0.12270446645296874,0,0,518.2333333333332
33,18,0.137219271940089,0.13960319468618274,0.1322584834814441,4.113450012584896e-05,0,0,0.0,0.0,0.0,1,0.15152197288398842,0.11960567059880932,0.1406398220027357,0.12473636705841569,0.1259985878217764,0.029791371810311818,0.08852227318359876,0.1228058058931382,0,0,0.0
29,18,0.1371973589295588,0.13183506548962687,0.13224482041496874,2.6998257151206895e-05,1,1,618.5,603.8,628.5,0,0.14004791173872538,0.15161207771853163,0.17294367564942947,0.12470996223897064,0.12597672824720632,0.22355815282310237,0.21920943903464737,0.21343806715256095,0,0,616.9333333333333
43,30,0.12012651384733918,0.13179611864605534,0.13223116017114941,2.6992645374621733e-05,9,1,571.3,567.7,613.5,0,0.13750454356719374,0.1515598697027883,0.10208900245524946,0.12468356859616875,0.13687182188029687,0.024515335877217985,0.03278548598138988,0.12279162180837346,0,0,584.1666666666666
21,23,0.13717545291663696,0.08976433253563625,0.13221750274911148,2.6987035930445794e-05,5,1,432.8,581.3,596.8,1,0.09133436824269231,0.15150769763060148,0.10205113561457616,0.12465718612291521,0.1368405082628454,0.02450423794336682,0.08836306046204552,0.12277744099975718,0,0,536.9666666666666
23,19,0.1371535538979721,0.1504035353634771,0.13220384814798072,4.112147463499213e-05,0,0,0.0,0.0,0.0,1,0.14462150224373282,0.15145556146486486,0.16125957103105681,0.1315669524645547,0.1368092089700131,0.22351627231489274,0.21916923924755133,0.12276326346615443,0,0,0.0
31,18,0.13713166187021505,0.08969617434844138,0.13219019636688326,4.1108457390726544e-05,0,1,600.9,645.8,629.6,1,0.09129699738825585,0.11953087030450113,0.17198818572871438,0.12463081481212128,0.1259548762561834,0.2234744074952046,0.2191290542018514,0.213189594431778,0,0,625.4333333333333
33,17,0.12009549744820483,0.13957508288701115,0.13217654740494553,4.1095448385223155e-05,0,1,438.9,504.5,559.1,1,0.09125965710302548,0.08143800492164652,0.10201329685461524,0.12460445465670417,0.12593303184476193,0.22343255835522424,0.2190888838894404,0.12274908920643084,0,0,500.8333333333333
52,25,0.1371097768300187,0.13175719480711676,0.09884202368693919,2.6981428817225257e-05,8,0,0.0,0.0,0.0,1,0.0912223473495083,0.13156033307894907,0.10197548614414281,0.13153792180425802,0.13677792399197286,0.0297798693501534,0.032749849583584026,0.12273491821945248,0,0,0.0
25,16,0.13708789877403818,0.13954698240726743,0.13216290126129437,4.108244761066281e-05,0,1,571.8,511.4,584.4,1,0.0911850680902727,0.15140346116852332,0.16120790183175177,0.12457810564958707,0.125911195008999,0.22339072488614442,0.21904872830221728,0.12272075050408604,0,0,555.8666666666667
23,20,0.12006449706166683,0.13171829395243498,0.13214925793505702,4.1069455059236294e-05,0,1,449.7,429.6,493.2,1,0.13737615463762587,0.14046099929316846,0.16115626573251035,0.13150890395254738,0.13674665331890656,0.22334890707916463,0.21900858743208676,0.12270658605919868,0,0,457.5
26,17,0.13706602769893064,0.131679416061658,0.132135617425361,4.1056470723144215e-05,0,1,400.9,476.0,541.6,0,0.1514025702260814,0.11945616351056082,0.16110466270153612,0.1314798989009478,0.1367153969410051,0.2233071049254908,0.2189684612709596,0.1226924248836581,0,0,472.8333333333333
26,17,0.13704416360135543,0.13164056111445774,0.13212197973133424,4.104349459459708e-05,0,1,563.0,630.5,561.0,0,0.20370414897677025,0.15135139670457265,0.17104319569723794,0.15332790877640204,0.12588936574495446,0.2232653184163356,0.2189283498107524,0.21294169955453174,0,0,584.8333333333334
41,32,0.13702230647797406,0.13160172909053017,0.132108344852105,2.697582403350751e-05,10,0,0.0,0.0,0.0,1,0.13998686208234407,0.15129936803605956,0.25295140038402963,0.12455176778369922,0.12586754404869083,0.02449315005289471,0.07373441146305573,0.2126943805074301,0,0,0.0
32,34,0.13700045632545005,0.13156291996959518,0.13209471278680193,2.6970221577841156e-05,8,0,0.0,0.0,0.0,0,0.15128335560385614,0.07529514003840297,0.12500962696415308,0.12452544105197576,0.12584572991627335,0.02976837576877549,0.0013527251760135953,0.1226782669763325,0,0,0.0
13,46,0.13697861314044918,0.1395188932401162,0.132081083534554,2.696462144877599e-05,10,0,0.0,0.0,0.0,1,0.06705774385868843,0.07512440275940432,0.1610530927070734,0.13145090664099168,0.1366841548484683,0.029756891055901735,0.034558010304550725,0.12266411233609062,0,0,0.0
28,20,0.13695677691963928,0.08962811958793422,0.1320674570944906,2.695902364486302e-05,2,1,412.1,482.4,516.7,1,0.15116432857348333,0.13147303358785487,0.10193770345198122,0.131421927164219,0.13665292703150497,0.22322354754291812,0.2188882530433878,0.12264996096180174,0,0,470.40000000000003
23,17,0.13693494765969036,0.1315241337313966,0.13205383346574143,4.103052666581522e-05,0,1,388.4,542.3,539.2,0,0.1399258656282777,0.18867466173270664,0.09610387836853605,0.12449912544735785,0.1258239233437701,0.22318179229646418,0.21884817096079426,0.2124476352864238,0,0,489.9666666666667
26,20,0.13691312535727446,0.13949081537872757,0.13204021264743657,2.6953428164654455e-05,3,1,462.9,594.7,646.9,0,0.22057861628145678,0.1882848380514407,0.17010853342566834,0.17035006793507196,0.1258021243272518,0.02448207219217427,0.03271429057209262,0.21220146189675237,0,0,568.1666666666666
42,36,0.13689131000906585,0.13148537035570212,0.13202659463870642,2.6947835006703706e-05,10,0,0.0,0.0,0.0,1,0.137248005239643,0.15124737512608155,0.101899948746999,0.15308870767066662,0.12578033286279183,0.02447100434760276,0.032678808695116385,0.09518886976097464,0,0,0.0
35,17,0.13686950161174086,0.0895601680188759,0.1320129794386818,0.7734403397294961,0,1,423.0,559.8,538.0,1,0.13986492230701103,0.19092547211346045,0.1247625723654097,0.12447282096279258,0.12575854894646646,0.223140052668206,0.21880810355490615,0.12263581285233562,0,0,506.93333333333334
21,20,0.1370069865589196,0.13946274881627713,0.13210248109062667,2.6942244169565386e-05,3,1,434.3,487.4,414.4,1,0.09114781928794824,0.08139634865314439,0.13659362838391637,0.13139296046217705,0.13662171348033286,0.2232853144384625,0.21895110042410715,0.12273700826031111,0,0,445.3666666666666
15,17,0.13698516668528385,0.09024989516431614,0.13208886087399704,4.101756692902879e-05,0,1,389.6,441.0,500.0,1,0.2033139111434814,0.14020232341970038,0.10806560739065435,0.12465776544505647,0.13659051418517865,0.2232435710631702,0.2189110288464307,0.12272285337526206,0,0,443.5333333333333
33,19,0.13696335376065244,0.13144662982230326,0.09859916859188528,2.6936655651795305e-05,1,0,0.0,0.0,0.0,0,0.09111060090522552,0.15119541793778676,0.16100155571740712,0.13136400652642075,0.1259099327475147,0.223201843292878,0.21887097193355853,0.12270870175471603,0,0,0.0
23,22,0.12003351267532833,0.13943469354594595,0.13207524346565952,2.6931069451950467e-05,4,1,486.0,507.0,394.4,1,0.1445318422919388,0.13138584987857913,0.16095005170086285,0.1313350653485123,0.1365593291362779,0.029745415201271615,0.2188309296774419,0.1226945533975438,0,0,462.4666666666667
41,17,0.1369415477817063,0.1314079121110154,0.13206162886474562,4.100461537647779e-05,0,1,460.6,605.2,570.2,0,0.14023938250626788,0.19205862971554244,0.10598003442257842,0.12463143856745455,0.12588813393644344,0.024459946505602036,0.032643403701947245,0.12268040830261671,0,0,545.3333333333334
12,18,0.12000254427680529,0.13136921720167766,0.13204801707038727,2.6925485568589084e-05,1,1,437.4,478.3,396.3,1,0.14017835579499446,0.15114349643437408,0.16089858062580661,0.13130613692002144,0.13652815832387521,0.02973394819464044,0.0735842395456157,0.12266626646880661,0,0,437.3333333333333
41,18,0.13691974874512852,0.13133054507415287,0.13203440808171674,0.7735725987255677,0,0,0.0,0.0,0.0,1,0.14444229344293513,0.1510916105790928,0.1018622219981108,0.1246051228076219,0.1258663426721304,0.22316013111883712,0.21879090207003793,0.12265212789498588,0,0,0.0
31,21,0.1368979566476042,0.1394066495609206,0.13202080189786658,2.6919904000270556e-05,3,1,444.3,559.0,517.3,0,0.14011738217350905,0.15103976033524272,0.1608471424606449,0.12457881815851748,0.1258445589506572,0.029722490025779306,0.0001397864552177666,0.12263799258002736,0,0,506.8666666666666
28,25,0.11997159185372641,0.09018157578871862,0.13200719851796985,2.6914324745555473e-05,7,1,463.8,484.4,489.3,1,0.13712009470353895,0.13129878172093923,0.10182452317427731,0.13127722123252528,0.13649700173822393,0.024448898652618477,0.0003842059671517904,0.1226238605228045,0,0,479.1666666666667
25,17,0.1368761714858207,0.13129189570832764,0.13199359794115983,4.099167200041198e-05,0,1,474.1,460.6,413.5,1,0.06695825165711766,0.07495443804727898,0.1362224500459166,0.13124831827760838,0.1258227827681082,0.2231184345323052,0.2187508891033097,0.1226097317221912,0,1,449.40000000000003
28,19,0.13685439325646734,0.13125326908411217,0.13198000016657024,4.097873679309093e-05,0,1,474.5,489.6,483.5,0,0.15104548869252932,0.13121182888536245,0.1402123453401134,0.12455252461310623,0.12580101412057046,0.2230767535245465,0.2187108907692261,0.2119558583528904,0,0,482.5333333333333
33,36,0.13683262195623566,0.13937861685439318,0.13196640519333513,2.690874780300563e-05,9,1,454.9,482.8,487.0,1,0.06685905424725527,0.08135473497796386,0.10178685224450511,0.1312194280468627,0.1364658593695864,0.024437860775122937,0.0013387795556423212,0.12259560617706192,0,0,474.90000000000003
35,18,0.1368108575818192,0.13121466518144037,0.13195281302058887,4.096580974678396e-05,0,1,368.1,454.6,381.8,0,0.13699242236210177,0.15098794566617404,0.10792360265032497,0.15285025173971542,0.12577925300413376,0.22303508808683178,0.21867090705976186,0.1225814838862916,0,0,401.5
31,23,0.11994065539373319,0.13935059541956119,0.13193922364746627,2.6903173171184e-05,1,1,392.9,525.1,503.8,1,0.066760150320854,0.1193815500417847,0.12648887892879151,0.1311905505318876,0.13643473120823388,0.024426832859610698,0.0344598341389128,0.12256736484875574,0,0,473.93333333333334
35,17,0.1367891001299137,0.09011335977072413,0.1319256370731024,4.095289085377016e-05,0,1,446.9,509.9,599.8,0,0.14435285549033888,0.15093616653528713,0.1058924476172705,0.124526242164359,0.12575749941489056,0.22299343821043835,0.21863093796689773,0.12255324906333034,0,0,518.8666666666667
35,18,0.11990973488447984,0.1393225852496276,0.13191205329663278,2.6897600848654756e-05,1,1,417.3,497.3,429.0,0,0.14426352822827804,0.11930702972340655,0.10580500546399446,0.12449997080525259,0.13640361724444636,0.22295180388665,0.21859098348262015,0.12253913652889192,0,0,447.8666666666666
15,19,0.11987883031363332,0.13117608398026973,0.0983575039629836,0.7731212728219938,0,1,443.9,546.1,486.3,1,0.21973023698806657,0.13112499114288373,0.13585328351462686,0.13116168572428982,0.12573575334893608,0.22291018510675703,0.2185510435989215,0.12252502724431749,0,0,492.09999999999997
23,29,0.13676734959721693,0.1392945863378009,0.13189847231719318,2.689203083398326e-05,6,0,443.7,538.1,0.0,1,0.09107341290485604,0.0813131638308111,0.10778197062584947,0.13113283361568354,0.13637251746851284,0.02971104068447508,0.07343467808312461,0.12251092120848463,0,0,327.26666666666665
25,36,0.1367456059804288,0.13926659867729502,0.13188489413391985,2.6886463125736057e-05,6,0,0.0,0.0,0.0,1,0.0910362552496521,0.19179001624740882,0.16079573717382464,0.1311039941976902,0.13634143187073108,0.029699600160530342,0.00013963614720140339,0.12249681842027137,0,0,0.0
41,32,0.13672386927625135,0.13113752546058122,0.1318713187459493,2.6880897722480886e-05,10,0,0.0,0.0,0.0,0,0.09099912790248667,0.07478524067019708,0.12623988507263248,0.12447371052876974,0.12571401480236813,0.029688168443763395,0.004003499279882153,0.12248271887855633,0,0,0.0
23,22,0.1198479416688733,0.13109898960237945,0.13185774615241844,0.7726704732460044,0,0,0.0,0.0,0.0,1,0.15092683551995076,0.15088442290603268,0.160744364733833,0.13107516746193873,0.13631036044140776,0.22286858186205624,0.21851111830780004,0.1224686225822186,0,0,0.0
53,17,0.13670213948138862,0.1392386222613293,0.13184417635246448,4.093998010633832e-05,0,1,561.5,564.0,572.4,1,0.15080836861608893,0.1878966218905099,0.09590407820560772,0.12444746132789905,0.12569228377128736,0.024415814892601403,0.03260807534296245,0.12245452953013779,0,0,565.9666666666667
52,49,0.13668041659254684,0.1392106570831286,0.13183060934522509,2.6875334622786663e-05,10,1,411.3,602.5,561.1,1,0.15069008754266455,0.13103826826514373,0.1691840305266158,0.15261253750683873,0.125670560251797,0.024404806860639002,0.0027630131254745777,0.12244043972119405,0,0,524.9666666666667
42,17,0.13665870060643426,0.13106047638569251,0.1318170451298382,4.0927077496787006e-05,0,1,517.5,460.7,509.0,1,0.14417431145138979,0.15083271474191134,0.12599186958133066,0.1244212231956351,0.125648844240003,0.02439380875029171,0.08820441941992335,0.12242635315426799,0,0,495.73333333333335
23,29,0.11981706893789214,0.13918270313592315,0.13180348370544212,2.6869773825223496e-05,10,1,575.4,585.3,554.3,1,0.2029251656154824,0.08127163514652569,0.09570510708899857,0.13104635340006535,0.12562713573201403,0.02438282054815194,0.0001394861620808863,0.1922077567370721,0,0,571.6666666666666
35,17,0.13663699151976127,0.1310219857905719,0.13178992507117554,4.091418301742444e-05,0,1,397.1,567.2,545.2,0,0.06666153857739632,0.13994459856047298,0.10174920917784663,0.1310175520037137,0.1256054347239415,0.222826994143851,0.2184712076012598,0.12241226982824081,0,0,503.1666666666667
21,18,0.11978621210839488,0.09004524687596167,0.09811702106820858,4.0901296660568554e-05,0,1,439.0,474.1,460.5,0,0.14005646157256404,0.1507810420064739,0.10171159394340011,0.13098876326453468,0.12558374121189936,0.22278542194345102,0.2184313114713107,0.09482966647885775,0,0,457.8666666666666
24,28,0.1197553711680992,0.13915476041294866,0.13177636922617747,2.6864215328362673e-05,10,0,0.0,0.0,0.0,0,0.09096203082629323,0.150729404663321,0.10167400651030942,0.12439499612497835,0.13627930317085835,0.029676745524008195,0.00013933649881685102,0.12239818974199418,0,0,0.0
41,19,0.11972454610473547,0.13098351779709258,0.13176281616958732,2.685865913077666e-05,1,0,0.0,0.0,0.0,1,0.1440852049548191,0.11923260238109626,0.10163644684776406,0.13095998717418658,0.13624826004940713,0.029665331391114345,0.00013918715637438925,0.12238411289441029,0,0,0.0
35,17,0.13661528932924036,0.13094507238535288,0.13174926590054478,4.088841841854697e-05,0,1,597.3,610.6,621.2,1,0.2188883586854303,0.19152215309622528,0.0955069598693526,0.13093122372433502,0.13621723106738723,0.22274386525217263,0.2183914299099685,0.21171082267849398,0,0,609.7
43,22,0.13659359403158605,0.13090664953547457,0.13173571841818996,2.6853105231039115e-05,5,0,0.0,0.0,0.0,1,0.1399955939230323,0.15067780267610315,0.1076407098517658,0.15237556151692128,0.13618621621514054,0.02965392603494706,0.003995988024197571,0.12237003928437183,0,0,0.0
35,17,0.11969373690604665,0.08997723687076835,0.1317221737216633,0.7722201990774461,0,1,438.1,465.8,520.6,1,0.13993477915590674,0.15062623600852063,0.101598914924999,0.12436878010893515,0.12556205519200436,0.22270232406133858,0.21835156290925473,0.12235596891076203,0,0,474.8333333333333
31,25,0.11992021137558459,0.13912682890744626,0.131811438430852,2.6847553627724864e-05,1,1,376.2,557.5,519.5,1,0.09092496398406573,0.13095166002438685,0.16069302510919747,0.1309024729066529,0.13615521548301782,0.029642529445387127,0.003988504900556751,0.12245687073084588,0,0,484.40000000000003
