NU_INSCRICAO,CO_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,IN_TREINEIRO,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,TP_LINGUA,Q001,Q002,Q006,Q024,Q025,Q026,Q027,Q047,ATEND_ESPE1,ATEND_ESPE2
8bcae99a40cbc3f7da375f8fde0ad056914876f8,35,20,342.9559631690674,380.09994720148416,356.98704066685366,325.1819386579902,3,0,0.0,0.0,0.0,0,483.2986815774402,473.2437866270423,454.99032870624416,367.06238082078136,378.14600905669886,301.3631082111757,304.299505799725,335.6898299409799,0,0
f8726c541716e4fd8cdcfe5c7af44016921e7788,35,26,373.69352593581607,343.95861161262417,356.95524914128,325.1238600834844,2,0,578.8,577.3,591.3,0,351.3815615175078,471.14341010347573,328.20691747905664,366.99584785344024,378.0895103253293,301.2629875772185,331.1395861308315,335.65639802882566,0,0
b405410434d1365d1006410e728b0e5315ea91d6,41,19,342.90873056155203,380.00320504134123,356.978904061214,325.17698082275524,2,0,428.7,545.9,487.7,0,351.56456991054586,307.3773460139314,365.85663978483655,367.0421697367579,378.12603713884505,301.36970860426027,303.8110635753274,335.68497237676144,0,0
8d6cff8b54bc7e6896402650cca531ecfce20b90,29,23,342.9089634546171,344.007037297085,356.97780185267857,325.18044859979096,3,0,484.5,474.3,491.2,1,352.53478801049647,333.7267778657825,344.05967905841385,367.03810338964126,378.1210295156727,302.6527061174259,273.46022011476566,360.7089455396312,0,0
a82f50fc1e2e4932f8e5ff0f4d9073ffd4377282,25,25,373.7488753852411,344.0408501489882,356.99397192017744,325.21854562788815,3,0,0.0,0.0,0.0,1,352.6352551875966,333.8373408566806,332.10250416067896,367.06918344337504,378.14499590911424,302.74398166631664,296.46906917422604,335.68586006247523,0,0
4f6669a23a01b26fb7ef023456d66285f0d7e905,26,21,342.9359070091463,379.99419659222133,356.96219109832043,325.16050198240754,1,0,0.0,0.0,0.0,1,314.9268635941645,264.33698786988424,344.19913448561215,367.00269744746066,378.08853107472436,301.3840612906466,320.318156222716,335.65243853120654,0,0
7fcae07f6bf7bc7899cdf43d6895e1796d5d5a00,35,45,373.66578314971747,334.08398722492035,356.93041593443417,216.75600114178394,0,0,493.9,467.0,505.1,1,288.9377143317509,263.8363496352822,290.1248652756548,320.99959705686894,323.7427513047848,402.5772700531197,400.38127758328255,335.6190236542995,0,0
bc67a4ab3725922ffe175bc64068fa9a88607ce0,43,21,342.888696669525,379.8975305539124,356.9450549717341,325.10247905200384,1,0,0.0,0.0,0.0,1,352.4449501389255,340.7618139814937,328.3016385480788,366.93623553195044,323.7817754407562,302.6269112944426,296.1980736813794,361.29798876632117,0,0
17b667708aa0b6bb36890d6b01dbf0bb1a351d6c,35,50,342.84149932655606,379.8009136844938,356.91328698891357,325.0444768255895,10,0,462.5,611.0,554.3,1,314.816012885402,264.323237443155,486.27496512938194,366.8697976837643,378.0320831005418,302.5099314292341,331.40895804753126,335.63751668399743,0,0
371143388bfc953805e0e3f7187de71b12df9e93,52,29,342.8748131857183,343.9810793272111,356.93357591950104,325.09082993354076,10,0,0.0,0.0,0.0,1,314.9110459561672,307.39383810696904,328.19604136617204,321.03790720845427,323.71786273340507,301.2840333911144,295.92757315746945,335.6623263270069,0,0
c4c8a0e10f4ba765703906f0c56702a8533e3fa4,31,15,342.82763074273146,379.8530619393414,356.9018146118022,376.9667137951292,0,1,443.3,495.5,506.5,0,314.800278792623,377.55102550117044,343.95257350102355,366.9092673076448,378.0629635180518,402.5965438130462,400.4004747156456,335.6289204426193,0,0
7f8df2d06ef37ddf9c0c4718a9108d3af305c3f4,35,18,342.83535946717524,343.9213292700065,356.9055603352107,325.03285047394854,1,0,474.1,417.1,472.7,1,314.8298848830616,377.5574129265721,328.09051209242085,366.9150755850552,323.65397525309453,402.59596052666717,400.4002525943584,335.6352266501581,0,0
8ecfd40b7859ef777110557674f74f8cfb681fb8,25,19,342.85740715468836,343.9489740547807,356.91856695795667,407.9378358196644,0,0,495.5,374.9,516.6,0,314.8960606704489,377.59478791528113,290.6664932258289,320.97654675218354,323.68938291385757,302.61904660256124,303.87643046062334,335.6518898116854,0,0
47a4f67538405137ac9f2c687a9a1f7c840e86c3,43,17,373.6986202728226,343.95141389259027,356.9186631623017,407.9242064976612,0,0,574.2,601.2,586.8,0,388.61495189102317,472.668763800035,343.9919775285819,366.93971997962905,378.06608844887,302.6404374690724,296.6834924526272,335.6541132830005,0,0
0ebc6aa74d622d17bc9a58840348cc47871081a9,13,17,373.72839835720646,343.9798424665672,356.9320754854504,407.9514304522321,0,0,427.4,485.5,498.6,1,351.55987363953403,340.568309260323,332.01106624653784,320.9836217480268,323.6961516290057,402.61225759809145,400.4165386310545,335.6712288706167,0,0
67b5c2bf26e2317c89da82dce8434ded0a6d6440,43,40,342.8594900422874,379.8579289800279,356.95290337164755,325.0646028187285,10,0,539.0,528.9,534.8,1,351.7212888190222,333.65727756603513,328.1467671512147,366.9651877342917,323.7488940054103,302.7196110453392,285.16711392118947,335.6966370841976,0,0
a49231124e0631945778f3cae98c48071adf1d88,26,15,342.88335753093514,379.89262836275213,356.9670840099105,376.97792096003496,0,1,416.5,466.6,443.2,1,314.9112061164537,307.2577026605089,332.0823816700868,321.03522976832716,323.78688475792353,402.642816570595,400.4467722542302,335.7146103647741,0,0
d1a0b6ca03d324a473a75bd9495d62e451e95e04,50,19,342.8963686203836,344.0227378245838,356.97424567429374,325.0987150307416,2,0,409.0,551.6,473.3,1,352.254850381569,340.71049523690624,328.20725983529206,366.99222008093886,378.0854339064959,301.1840718670961,303.9630281718864,335.72473322798993,0,0
e988d1b001b5a4cd2fb15e4335ec66f918570619,26,19,342.9173370833809,334.20730257236943,368.56341234633294,408.0013891455075,0,0,402.7,487.0,572.4,1,314.95426505353953,340.7982374404021,332.111390370783,367.0154444940188,378.1029383180288,402.64846694884585,400.45264625989694,335.7406118344708,0,0
10ca97f063f9633a6a36a797377b72c4e465a7db,23,18,373.77669242555635,344.04900947716544,356.9865545622829,408.0083699502129,0,0,573.8,586.6,504.8,1,388.6599066090711,471.4158140421385,453.7737770252114,321.0574770978843,378.11121775435316,402.6534834047699,400.4579002389333,506.85733527215643,0,0
744cd367bab393548dd133b9061b9301559e2561,23,18,342.9298037678622,344.0764346013235,356.9994569758543,408.03402197585353,0,0,0.0,0.0,0.0,1,333.09629928307527,321.7085191270602,332.13931020837015,321.0920535919451,323.80930453616526,402.66959854276945,400.47400833715216,335.75034230957925,0,0
f740a8f5e7ac1c9460b8300f2992827f754a3ebe,35,17,373.8051960478519,379.9072643819689,356.96771804831377,377.00868968349204,0,1,0.0,0.0,0.0,0,471.52936073833166,377.5889561331635,486.7379934621078,367.0274851008011,378.1297125011082,402.6043571949822,400.41055183131516,506.85258743256344,0,0
4a92f68ccc5b4542d7e99544063f517ac87e6358,31,18,342.88266565050577,379.8107677438226,356.93598476375087,407.9228107406462,0,0,492.1,527.8,537.8,1,352.33201757812884,333.7557911630346,328.26096775053935,321.0307413800696,323.74547459243644,402.53913698484206,400.3471154321024,335.7169608875958,0,0
18e8a64228753e8b6902c342535a363972fe29a9,33,51,373.72218356816103,344.01674056339823,356.9387104539941,325.12907176603017,10,0,484.3,595.0,544.6,0,352.35101972383023,333.78480205141653,365.8329158565052,366.96112685001447,378.07331731654426,301.24848842700754,284.20522994075844,335.7221187600595,0,0
5c1214ab4fb998c57e88006eb362c7058e6b247a,17,28,373.7305045753617,362.92516017830445,356.94353325103845,217.32756586759672,0,0,0.0,0.0,0.0,0,352.38271007400584,264.9280992593,328.28002331645115,366.9691237540546,323.758059244665,302.8020812842256,295.65756624765424,335.7296215315546,0,0
99b2694efad16315f0b7de8d61a9e744bd9030ad,41,43,342.88881151833834,379.8127457103681,356.91181057655825,216.9205854071705,0,0,0.0,0.0,0.0,1,351.83218357402626,340.85084614933606,383.624901387335,366.9028000374896,378.07825717378904,301.284944498484,331.6430217981799,335.6962521227948,0,0
09934c9da47e856071343966378a638ec39fc171,23,16,342.84169198947774,344.02839420770636,356.88009354016117,376.817120227352,0,1,434.7,508.5,485.5,0,351.5954189821191,471.47090234726926,529.021754108379,321.0434502877863,378.021886477923,402.5367172995514,400.3450962470189,506.34725085486394,0,0
c5c787c921818bd92b3619e5dcf9bdf7d7b6a9fc,41,18,342.8494631227576,379.7163220633231,356.8838717440407,407.9172731900357,0,0,436.8,502.6,453.1,1,388.70271419148276,340.65772952262256,332.04796276331837,321.0584066820814,323.69426455318825,302.6852594936067,331.33707805113363,335.66288934679375,0,0
84ee858c63b0acd1a807d43b16812c7157ab8ea6,23,18,342.88301862995326,344.0379973304591,356.9043263089679,407.9660835215012,0,0,471.6,457.6,446.6,1,332.8289667796378,321.2010924407399,332.11808980132685,321.10917797851613,323.74615693605796,402.5362093291385,400.34494656436965,335.6878756441855,0,0
b6144eceb8a381f8474c69fc69b47ca1e862d255,13,18,373.6475455288411,344.03890976372935,356.90365072916074,407.95010691923505,0,0,477.8,437.9,423.1,1,388.77755285078433,377.4766119034303,328.17463647108474,321.11455687987495,323.7511901925212,301.1850820707417,319.8215389262467,335.6892282002622,0,0
9f8810e42a268589f88eee7101ea95b37bb1efd6,52,16,342.8839000834381,334.2726925048876,356.908163152477,376.82858944003493,0,1,0.0,0.0,0.0,1,351.6275673217411,340.7972778071511,332.1228127013265,366.8365002904644,378.0250734358124,402.52758947659163,400.33686343743943,335.6963827727212,0,0
488ee9f67acf6693952342bb433140a737ff9729,29,18,373.65510266476457,334.05292084643594,356.8764605265086,407.95003882587287,0,0,0.0,0.0,0.0,0,351.39125847273453,340.60441007777524,382.9668826885574,366.77022449998736,377.9687274716693,402.4624239286757,400.2734788802137,335.663033241351,0,0
d857ea7161d460dcd559b5ad7e64a637356de043,51,16,373.5721971616217,379.7689575145761,356.84476353205736,376.63730589209587,0,1,445.2,454.0,477.6,1,351.15526702983817,377.48560160839656,328.2001580896755,366.7039726530762,377.91239830215045,402.39727947676107,400.21011439091814,335.6296903354961,0,0
55ae6ed6a9bab5d71429732a2574cec34fd5a863,31,19,342.83680711542775,379.79185298336205,356.85481284257844,325.1444114431348,2,0,686.3,629.8,628.2,0,388.78468801185113,321.2453426888647,484.4635168571447,366.72262824768467,377.92612019183866,402.40822019864544,400.2211605899699,467.4558042665334,0,0
d620a23dcbd8155a52b7c60b7d114b303a15d60a,32,30,342.8771206546868,344.0499467072516,356.8796370311192,325.1998739500052,10,0,408.2,505.3,555.5,1,314.9959243705853,333.82649036479756,332.03154509684686,366.77132405334595,323.76772205739076,302.7949450857804,297.0454418652299,335.64303661178377,0,0
f27dee9370a82b1cdc8cf8d35def6fafbca7c24a,23,17,342.9024293021323,379.8569489110679,356.89476048725214,376.6846740778431,0,1,459.8,525.4,491.0,1,332.842175306679,340.4117605245638,332.0851628042378,321.1310745149608,323.80777566596385,402.4460829461861,400.2585365734182,335.66206103957086,0,0
9f7ac60ae0f035d02c4aee9cd2cc96a048a56359,15,20,342.9147024447322,344.0816939863802,356.90145543882034,325.2358618577283,1,0,467.7,399.2,456.8,0,315.070408075615,307.31535750660873,328.24565049965634,366.80028752616533,377.9646294111188,402.4509128955557,400.2636064252262,335.6716576571439,0,0
4095db4baa321dfaddb573cde2e6523593bf2886,26,17,373.59358753492216,379.8702492030002,356.91204657381337,407.83900179842976,0,0,464.7,557.4,583.8,1,351.23502859558994,264.429176285177,328.29310218326776,366.8200347666841,377.97926301317284,402.4628425440682,400.27561977652744,335.6856114196643,0,0
3478ba9a350bee99553ef9495153af5d7f4b6495,28,24,342.9329982988922,344.10459143976203,356.9183659660394,325.2627525129015,7,0,0.0,0.0,0.0,0,289.2346010311995,377.51311109349666,328.3251018298906,366.8310941359736,377.98672812145213,301.2203752841046,319.9575736957107,335.6947867958141,0,0
9d46ea83c421a6ee985dd20a8f9bb9150562bdc0,23,21,373.6056758943067,344.0449649293757,356.8866849465146,407.84451499521936,0,0,0.0,0.0,0.0,1,332.92186907646527,321.7408688796055,332.11268679138306,321.1522778194592,323.8291324030375,402.4669889386107,400.2800209755504,335.6614605983758,0,0
45a69eb2324eae9e5146b26d0b812a1a46d374b1,31,24,342.88593090961155,343.9853590795958,356.8550095506731,325.2048250413943,6,0,0.0,0.0,0.0,1,288.8656793462107,264.736828209453,332.02149714646504,321.0910359663281,323.76539905676646,301.12060039994293,295.38805160203196,335.62814101721654,0,0
884dd6035035f95ec31f0609b16b750ef9e5a4a5,35,20,342.83887643851097,343.92577387968595,356.82333977701757,376.7128765757753,0,0,0.0,0.0,0.0,0,352.19305307181315,333.9305665271416,328.21986942545794,366.76490303273727,377.93043821406246,301.02089159186346,331.57280424647814,335.5948280503662,0,0
d2bbff817d4fae67b4193600dbf18fd05105adea,27,19,342.791834880273,343.8662093189171,299.0476735450189,325.1469181993285,3,0,512.9,516.6,506.0,1,315.1269447745358,340.4637041308247,328.11470445608103,321.02981746566724,377.87416506959937,300.92124879424944,295.11902787561843,391.79994483155957,0,0
8a47621b7b1de31defba7fd1bd6f8fcdce51c844,31,57,373.52283649832134,379.8824778416404,356.79167562405127,325.1816258870267,10,0,627.1,634.6,533.3,1,315.198839918424,307.39008522452616,365.883492315974,366.6987358122731,377.8953390810525,300.9937765080833,273.358524139269,335.56152169585545,0,0
07f80f77eea83966d820edcdd0b4462180eec6a9,23,20,373.56104912600955,343.8967259926281,356.8084554221325,407.73356708580826,0,0,0.0,0.0,0.0,0,315.27973092827034,333.75093738968746,331.9303575644869,321.0677645077058,323.7016907924892,402.4019069546297,400.21671557922343,335.5823948206251,0,0
ebe61aca6668a632f8d5705c7bef48bc03ccee41,22,23,373.47825634029897,343.8371870857734,356.77679820844946,325.22091360046795,3,0,448.0,467.8,550.6,1,332.65531834061545,340.56519356351913,331.8392680042332,321.0065737769058,323.63800759540237,302.88145435907035,295.3237421359682,335.5490963095296,0,0
48de12403298c3887dafeaa9877d7d1ff64c8a7a,31,23,342.81616032479485,333.83343798122803,356.79220126041815,325.25742883207494,5,0,0.0,0.0,0.0,0,315.1692227856386,333.5715014018436,328.176198785211,366.7310592726244,323.67867675205156,301.0747908062943,295.5374478249355,335.5684286742176,0,0
bab3c7a3666f05d203b9cba62bb64906a8ff9e5b,35,20,373.5130273891932,343.8694811506711,356.7605511050682,325.19955384473826,3,0,424.7,499.2,382.1,1,315.0587920838917,321.2357811733581,344.10907911833255,366.66492202117763,377.92034721753936,300.97522903684774,297.43954213600864,335.5351381554999,0,0
5a4718d07ea5ab86a084d58dafdffc5f3b80abb2,15,43,342.7691347883991,379.9245608637338,356.7677570168027,325.2196215277404,10,0,433.0,437.9,505.8,1,351.2865812256398,340.6723843068486,331.893742827826,366.6777844586062,377.9292889726789,302.9691300992017,299.4871408594319,335.5453023120166,0,0
a8660c8ff34c993fd3fc78e19a4f7081e884a17b,33,22,373.52731338223947,333.6142433403999,356.7733031137413,325.23635585333136,5,0,0.0,0.0,0.0,1,352.0036001115809,333.3922582522456,344.1761919995918,366.6872710667802,377.93544532848654,303.01394168236845,295.2690214418066,335.55360966151943,0,0
f0b4de9111264c3b292364951da09942270bc5c9,43,19,342.7796314096049,379.9345394342194,356.7416630549338,407.6226795233699,0,0,437.4,534.5,436.2,1,315.10185380295167,307.4955739086374,331.91771601959016,321.04647343891475,323.61502312830487,402.3368460157526,400.1534302035784,335.52033051744905,0,0
a757f4d4c7271e4c269b3bd910cb99881c1a1ce7,12,26,373.4445830802722,343.8857723446568,356.74472755231295,325.1785154912732,4,0,402.8,536.2,483.1,1,315.1285338261299,471.3417430240663,382.3111174784743,321.059857612388,377.8792133026974,301.02052648179426,295.0010822208975,335.5258620197777,0,0
741bb7db1862ba19871386a3f968e1ecbb58a4b7,43,25,342.7862853274039,379.9374189529845,356.7486959219217,325.1920861677505,6,0,444.5,509.7,475.6,1,351.8143508642091,333.2132076301982,328.07111514807195,366.62117747069755,377.8827272548987,302.8972632296606,297.67981642295564,335.53240382820417,0,0
5658d79fdce194ddada9f4b920e9f7276d32bb64,23,21,373.4507955286601,333.3953363565808,356.7550662831309,325.2104697968763,3,0,609.9,670.8,620.3,0,315.158765350867,333.2644082702249,331.9339985213671,321.07517954427135,323.62833122442595,301.0537318596919,304.2688380310367,335.54163123214744,0,0
78cd374c8216066e8e3afe2c5069089e43ded039,23,18,373.5171336301592,343.89574192895435,356.7831110467583,407.61824160071535,0,0,0.0,0.0,0.0,1,315.2840072104363,307.53262272653814,332.0275199033514,321.14221912158155,323.69703019607437,402.3350618505383,400.15203045176753,335.57509592618607,0,0
060c9825907c7349d25d50daa1bf37d5e7bc69b1,51,18,373.4344605151459,343.8362443957486,356.7514841421357,407.5074456666027,0,0,469.4,591.8,536.8,1,470.7525413631449,471.21680251776206,492.25803387815444,443.1601814055116,323.6334104967434,402.2700327472814,400.0887753094261,335.54183114665335,0,0
23f34be9566cdee3f6a5252e335f0cde29c3f9b5,13,22,342.7980519138118,343.85175447282944,356.7582868824174,325.27230583139516,4,0,0.0,0.0,0.0,1,351.85561128824764,307.3967267377062,331.93652853039896,321.08107246904507,323.65499952985465,402.2750796068891,400.0940560466935,335.55154054985024,0,0
8ff755641fdde1d6ed066906790bb1e31eadef92,35,20,373.4477522919737,379.9497448347087,356.72666778404977,325.21450019680634,2,0,483.1,604.2,613.2,0,481.7396535723517,471.14945108469465,533.0373679898032,443.1469844363784,377.89027110031674,402.2100812097964,400.0308300580641,506.24072968867387,0,0
6f3e41d8781deedc31e96188b8bc15c560e64ca8,29,32,342.75105464867414,343.7922851275384,356.7452847046644,325.25742583643023,10,0,0.0,0.0,0.0,1,315.173729488432,307.2609507983345,328.1032946886776,366.63234683860696,377.91836594399604,302.94564765489935,331.2674885887926,335.51828469845776,0,0
de4cb1158b17c7ddad001faead3d11d211ca3108,25,38,342.7040702683248,343.7328363492006,356.71367236220055,325.1996433838034,10,0,0.0,0.0,0.0,1,388.8780220910023,377.40088959792786,366.0839561329941,366.5662869562937,377.86216990445047,302.82908526642115,297.90322970551034,335.48503543825575,0,0
cc915500b7cd77f697cd5cdabb4728e6653186dc,23,23,342.65709876746564,343.67340812714855,356.68206562178216,325.1418814578027,3,0,519.5,560.4,413.8,1,315.0635288837157,377.28873480161343,290.82381450333867,366.5002508750549,377.80599057499694,402.23667085742,400.057180061215,335.45179276728487,0,0
1519611eaca9fb7179febdc22dd62b50a2ddf09a,23,20,373.4905293379268,343.71145939627087,356.7004157532943,325.1842643593375,3,0,562.9,492.2,527.1,1,351.33216662696304,340.7167565504678,394.73016537040894,321.01994909716825,377.8336394540552,302.71261254131866,284.53767698279836,506.30098766908316,0,0
ccf5f73f499439d9ddda5a5e564c69bd65ab6852,35,17,342.6874047701013,379.99706067546975,356.7244678071787,376.5219425278403,0,1,424.6,489.9,558.1,0,470.6912707359029,377.3441451596641,327.9983016343772,443.31567886415957,377.87085205223383,402.2627673408867,400.08304780528107,335.4744171809609,0,0
34bbc16dd50adbf20fb49c5b385d6f31c5a76c4c,41,15,342.698245081862,380.00764369808354,356.730232315301,376.54487974033884,0,1,398.0,427.2,478.6,0,388.73149683776535,377.3573485617551,395.1463326335633,321.07841503757606,377.8773803845191,402.2659225787192,400.08647806151146,468.05067819517234,0,1
4eab7bf86106409a2a5b8ba8e4a35b41fb65e921,22,25,373.5468685263059,380.00331374523665,356.7307787960525,325.2380668692168,7,0,390.7,480.8,522.9,1,351.51761058769523,333.4467235018396,343.93035186244924,366.53578757338437,323.59141308593917,302.8377518675234,295.0976360901442,335.4829693488645,0,0
fc17970a1c5c6f3f5a5018886d122e214e1a9a0a,26,17,342.70101282469227,342.3755627149713,356.7369137018362,407.514508860715,0,0,561.9,605.1,614.1,1,388.7217674604253,472.71127743619996,331.8455870157331,366.5464960575239,377.87515491938024,402.2595660596527,400.08060527596797,506.4221596495314,0,0
58f815c25d9b827abb283d0ca819577c9bf588bd,22,18,342.71508117909985,343.76062782707,356.7447655514907,407.5248010343469,0,0,421.2,441.5,430.7,1,351.6666447945375,377.35305599983053,343.9889311973083,321.08637347429584,323.61152869916134,402.2665309343605,400.087761346507,335.49193586997905,0,0
318b31a3def764bfab8d182ee96aebdfcbe7568c,32,31,342.73193981748096,380.0149525828517,356.75442243933696,325.2559546613579,10,0,0.0,0.0,0.0,0,332.813514085943,340.8789016398358,331.8766892926392,366.5606936635632,377.8851868381264,301.1766410992493,274.56496919762077,335.5048427701504,0,0
6c84a9073181efee1f531070faeee18a76e32787,41,31,373.5584680688698,342.8661552734714,356.72283447914225,216.51512636902626,0,0,0.0,0.0,0.0,1,351.72790800184055,333.4963499235544,365.67674372350245,321.11390650826195,323.6394525937609,302.88508555243214,273.4256954665103,335.47161459913224,0,0
4727007235fc99a262bd4459d5a8117af224ed66,25,20,342.6850030960598,333.61809351306823,356.6912521122118,325.19822374998745,1,0,445.1,544.6,460.7,1,288.4976975890818,264.2401362240694,331.78581396698405,321.05282339878727,323.5759066576537,402.2767865387294,400.0981358710813,335.43839300925316,0,0
e835a972ad9021b000deec7a65dfaf9b95b7d321,35,21,373.4758772070372,343.78171636554816,356.6933421217628,325.20800223734324,1,0,436.1,535.5,533.8,1,315.15046927907275,307.12529474941687,328.028308575633,321.0640914049876,377.829054160343,301.0771772151346,297.3957284624004,335.44283519233966,0,0
25372a92b7b2151e14a01d7a1ef3e0d574caef80,33,19,342.69015371866743,333.6486845395996,356.69873352283196,376.53797094047036,0,0,406.7,396.7,0.0,0,388.7431071564116,340.6867489331617,328.05695318433925,366.4947061399514,377.83496102887705,302.76872555029905,319.46304885228614,335.4509695650929,0,0
a64880c2d0dd969ce910afc74b54006266b767df,35,25,342.643235570568,379.9188192783784,356.6671616752905,325.2243954236035,6,0,432.3,498.7,523.8,1,332.54747610505893,307.1740479291391,331.799094609205,366.42874236994777,377.7788524810557,301.1156462883551,295.2162070719466,335.41775988589626,0,0
b047ff02dcd5dc6d50e8b2c6d101e5338c3bcb28,17,18,373.48563054982964,333.4301850736274,356.68006837839033,407.54062808458207,0,0,429.5,483.6,427.2,0,351.5674649313447,377.3793091740663,327.9520756417611,321.0824477291167,323.5870421294524,402.2732396073965,400.0950106720487,335.43429940679454,0,0
23e7cbc5c0b0a1f9a6fee9e442a273944c94b636,29,15,373.4820536149015,343.7944700427483,356.6801232395958,376.3474152871604,0,1,537.7,541.8,565.0,0,351.57129940296255,472.67817285748947,533.6296948671751,366.45322882984163,377.7973708400043,402.2659823474953,400.0882564090007,506.36156167569874,0,0
a7c46f7863b4fd7cd65b6266b04f1c0c783181ea,15,20,342.66511876898403,343.83727631843624,356.7009107696162,376.4562936810465,0,0,412.9,386.9,402.5,1,288.6144944114875,307.26020847261987,327.96145497201303,321.0893331953279,323.59365900047703,301.18210977142826,330.9627346894469,335.43646368479045,0,0
97c1d551d2852e5198b4e7b7d80fc85bc7c75f39,28,18,342.6717345479645,343.84542186656773,356.7039455501179,325.2558439963508,1,0,431.4,473.2,436.1,1,351.7317463953402,340.49481273657966,331.8458107847361,366.49373742487046,377.8291111353072,402.29652994634216,400.11847760887304,335.4419628471336,0,0
e49dafc0fbdc8c95b3c323659849282db70ae88b,51,26,373.53024582576876,343.8686397180845,356.7147034068329,325.28298911093106,9,0,487.1,530.5,534.5,1,332.68322093245104,472.8221460138363,327.98159508224563,321.10262167029555,323.6068863044408,302.6524549183673,295.4037942148679,335.45610020855395,0,0
3c7ae195e557e40541189a3bda84dbae6b850c48,43,23,342.69029596379204,379.94982109444356,356.7172764160856,216.11118023774077,0,0,0.0,0.0,0.0,1,351.8162943269399,377.3733509220859,365.2704362304764,366.5138500822864,323.6190882102081,302.68437336177675,304.85708549829184,335.4610817937302,0,0
decbb1a8fbb385fad743e715992a363e48ee1b81,25,19,342.64340347665956,379.8537528716637,356.6857224774376,325.29372098021446,3,0,449.4,577.3,578.7,1,315.18626576080607,307.2971307792898,328.000061516266,321.1149168771237,323.5556085930621,302.5682243313233,318.9700503201067,335.4278908288748,0,0
9b659caaaf0f982a02b32bfa94a2cb97f4e06c17,35,18,342.6732921887301,343.87587924851994,356.70380263642596,407.5269868605569,0,0,438.1,408.9,419.6,0,315.27215948565384,333.3176273351709,344.0758149839008,366.4479303250774,377.84402443334255,402.3087905480607,400.130812970563,335.45021691802907,0,0
8a5fa14a255f4fec1dbd5e390c2186cac3c2bf7e,23,17,373.53295617570785,379.8995684043049,356.70439485340336,407.5150088510942,0,0,543.0,502.6,516.5,1,315.2889638992413,340.57240574742616,291.4601226280395,321.1605154108731,323.6021950593118,402.302514936682,400.1250185529939,335.4529817595645,0,0
432d187b6b0464e25d8c9a4978a70240aca36988,33,18,342.67612757967555,379.93575754547135,356.71910971059714,325.33553060415414,1,0,539.8,531.4,580.4,0,388.5967981209745,471.3199511718877,453.9026469531442,366.44738223474735,377.8418807669084,402.32199526002717,400.14441523776475,335.47154229549335,0,0
23936610b6104e5289411145c2b060785cf3d2f5,21,19,342.70080599198855,343.87924954383345,356.73382196546396,407.54637519876013,0,0,392.9,343.3,434.2,0,315.36149829229566,307.4089874867471,291.9988200172766,321.1988777749668,323.6413122759668,402.3414693014235,400.1638058046725,335.4900991600671,0,0
8bba448f98d92b09ecda864d8877cd3e4894223f,15,36,342.7065635404032,343.8863121517824,299.5110956130587,325.370589010358,10,0,421.5,550.5,484.6,1,332.72561261566534,321.4187971903277,328.0744867839811,366.4755470347771,377.8634356146949,301.2117428595934,278.32015008844036,335.49497553475453,0,0
a6f426855fa57302603f0a340873e076b97e8943,26,22,373.56598776665845,343.89734126098836,356.7363035019834,325.3851989733126,3,0,511.9,614.9,538.6,1,388.6474012819523,377.2614039179559,328.0999338038394,366.4829754821913,377.86787724145825,402.33864140052043,400.1613832556651,335.5021252454699,0,0
1b34c2599504fbb3a297af376406575a619f6fa7,31,19,342.7154645983082,379.9719284000582,356.73861662164546,325.3953912116657,1,0,555.6,624.8,588.3,0,351.5392127722258,340.675122457754,331.88588033034904,366.4859260617236,377.86862373645283,402.3355081572257,400.15866192770426,335.5068116084079,0,0
551d3a81a8a5694614215dbdd10f7b7bbcbef736,25,17,373.5680487099645,343.9040704981759,356.7715074794406,407.54020417998674,0,0,470.0,570.2,527.3,0,388.6452397921885,377.26307609947486,331.99444546154973,321.21095776019473,323.65330182462867,402.38812129047994,400.2104654173121,335.5456937822479,0,0
d5a40f01260a95caf9542be3c52f0a6b0ef666cd,23,16,342.76825165537707,343.9225448693164,356.7798367017972,376.4636464142714,0,1,435.3,560.1,500.2,1,388.66868143136435,377.2849370315533,328.1174194663143,321.2356043690515,323.67826197715226,402.3959543357119,400.21847007209266,335.557106821613,0,0
913f4af5dbb70d1f3f87bc633b668225dd1a82e2,23,16,342.78742209260804,343.9465320123193,356.7909928060307,376.51747984205605,0,1,398.1,447.3,499.0,1,351.58143698760284,340.8934154147519,344.08958845860934,366.55103191508175,377.9206752606687,402.40894032663573,400.23151475061894,335.57168059775006,0,0
4634008c7f1a8bec40212f3f2382137360b1783c,25,49,373.58514185594464,343.9556462506341,356.7945287324288,325.46686616006906,10,0,500.7,648.1,487.1,1,470.61098950316745,333.3337400146915,332.02698731403495,366.5564665122943,377.92347510120544,301.24689729796427,285.4349676434177,335.5777320228738,0,0
5c2d17fdb833890ce5a0e155e4dbe609105ef561,35,18,373.6043241243499,380.06003854696394,356.80369323148034,325.4907869986589,1,0,608.3,594.2,575.6,0,388.70413100617407,377.3162692968077,364.8650306408754,443.28636595017565,377.9357195443992,402.4080368246501,400.2309740991693,506.4461236184807,0,0
